,locations
21643,清芷园社区
21644,温泉度假村
21645,横桥村西
21646,东街村
21647,群芳园
21648,洋溢滋
21649,后高米店村
21650,裱褙胡同
21651,葱店社区
21652,东关居委会
21653,张营小区
21654,良乡工业开发区
21655,解州营
21656,东堡村
21657,大黄庄居委会
21658,杨驸马庄
21659,西赵庄
21660,大安山矿八二
21661,许营
21662,迎宾路社区
21663,卓家营村
21664,创展家具
21665,北土城公交场站
21666,太和庄北村
21667,玉驸马胡同
21668,康营中路
21669,顺义平各庄
21670,太和庄村
21671,顺义农药厂
21672,安贞里社区
21673,双桥
21674,四家庄村东
21675,一渡
21676,杨庄社区
21677,中航复材
21678,下西市桥头
21679,东沙屯村
21680,崔村
21681,迎风六里社区
21682,前锋学校
21683,大红门锦苑小区北
21684,裕龙小区
21685,白河涧
21686,雁栖东二路
21687,莲香园社区
21688,前疃村
21689,国美第一城小区
21690,温泉西口
21691,延静里
21692,十里庄村口
21693,奥体中心
21694,河西二站
21695,什坊院
21696,航天桥南
21697,龙泽苑
21698,双石头村
21699,梯子峪路口
21700,大兴物美超市
21701,克头村
21702,上堡子
21703,南许场村
21704,乐政务村
21705,郁金香花园
21706,郎东
21707,茶食胡同
21708,农大路北口
21709,龙腾苑五区东门
21710,阳坊南站
21711,海淀黄庄东
21712,吉卧站
21713,康居北区
21714,密云建委
21715,金树街
21716,绿城阳光
21717,五街村
21718,东罗圈胡同
21719,南三里社区
21720,平中
21721,清泉铺村
21722,菊儿胡同
21723,弘福寺
21724,小武基路西口
21725,西新华社区
21726,未英胡同
21727,安平开发区
21728,大羊坊南村
21729,六里桥长途站
21730,七零一厂
21731,衙门口东
21732,昌平永安里小区
21733,呼家楼东
21734,胜利街道
21735,金家村第一社区
21736,明珠社区
21737,南口路口北
21738,石景苑站
21739,南彩市场
21740,怀柔迎宾中路
21741,正义路社区
21742,南厂西社区
21743,上园路
21744,人民村
21745,通州富豪村
21746,黄瓜园
21747,桥梓镇
21748,大兴东胡林
21749,马坡花园北
21750,东厅社区
21751,福安
21752,嘉铭园社区
21753,实验学校
21754,双树村北
21755,李桥镇政府
21756,双旗杆社区
21757,中街村
21758,靳七路口
21759,西沙窝大桥
21760,百子湾桥西
21761,夏村
21762,烧酒巷村
21763,翠城盛园
21764,石窝
21765,崔庄子北口
21766,聚源工业区
21767,怀北镇
21768,长辛店北口
21769,密云长城环岛东
21770,西高各庄
21771,西石羊路口
21772,宾阳北里社区
21773,新宫村
21774,马圈
21775,海子角北站
21776,张喜庄小学
21777,花园路口
21778,新兴西社区
21779,小郭庄
21780,东铁匠营街道
21781,沟北
21782,曹园
21783,永定楼
21784,立新庄村
21785,陈营村
21786,南台桥南
21787,慈寿寺桥北行
21788,北京财贸职业学院
21789,西四北
21790,西小营村
21791,八角路社区
21792,坨头寺村
21793,前门街道
21794,王庄路北口
21795,西洼地
21796,蓑衣胡同
21797,恒生市场北门
21798,大西沟
21799,礼贤一村
21800,卧龙山庄
21801,西直门南小街
21802,圈外居委会
21803,北大化
21804,蟹岛度假村
21805,兰旗栅子
21806,和平里路口北
21807,鲍家铺
21808,北张
21809,七棵树村
21810,新宝庄村
21811,中国人民公安大学
21812,丰西社区
21813,德贤路
21814,小六部口
21815,增北路南口
21816,开发区管委会
21817,北水峪
21818,下西市口
21819,牛山一中实验学校
21820,普渡寺社区
21821,幸福西街社区
21822,西上园小区西门
21823,北太常胡同
21824,穆家口
21825,京港澳高速
21826,西潞园社区
21827,天鑫家园
21828,金侨时代家园
21829,北湾
21830,周口村路口
21831,丰收胡同
21832,兴旺胡同
21833,南华加油站
21834,地大第一社区
21835,苏家坡
21836,张山营村
21837,天通苑东一区
21838,金泰丽富馨园
21839,花市路口南
21840,二张营村
21841,月季产业基地南门
21842,金星牛场宿舍
21843,永定门长途汽车站
21844,望湖公园
21845,统军庄道口
21846,清水潭
21847,河槽东口
21848,后所屯
21849,丁甲庄大队
21850,小紫草坞村
21851,水泉中街
21852,四季青桥西
21853,碱厂
21854,机床研究所
21855,光熙门北里
21856,石峡关
21857,南半壁街胡同
21858,翠湖北路西
21859,加油站东口
21860,张谢村
21861,永乐庄路口
21862,后井胡同
21863,教子胡同
21864,神仙村
21865,天桥小区社区
21866,迪昌工业园
21867,千灵山
21868,烂面胡同
21869,苏子峪
21870,水簸箕胡同
21871,二〇八所
21872,丰台火车站
21873,崇文门外
21874,101国道
21875,东直门北小街北口
21876,顺沙路口
21877,松榆西里社区
21878,崇文三里河
21879,黄良路口
21880,洼里村
21881,小营西路
21882,朱辛庄新区
21883,北臧村镇
21884,航天社区
21885,禇各庄
21886,首师大东区社区
21887,槐柏树街西口
21888,西兴盛胡同
21889,东马各庄桥
21890,永青庄村
21891,六号井小区
21892,玉桥东里
21893,安宁庄小区
21894,南口火车站
21895,广顺桥南
21896,上西市村
21897,武定侯胡同
21898,五里坨街道
21899,bgs货运站
21900,炕头峪
21901,八里店路口
21902,密云鼓楼南站
21903,齐善庄南口
21904,后榆村
21905,南竹杆社区
21906,荣京东街
21907,北王路
21908,北小营中心街
21909,安慧桥西
21910,天乐园小区
21911,八达岭小学
21912,小故现
21913,四海路
21914,庆丰路
21915,西赵村委会
21916,河北车站
21917,早市
21918,密云水库
21919,顺义南彩
21920,小菊胡同
21921,平房市场
21922,枫丹丽舍小区南
21923,大臧村东口
21924,杨镇车站
21925,四街坊西社区
21926,燕郊三街
21927,南钓鱼台
21928,白虎头村
21929,虎峪南门
21930,北京警察学院
21931,小回城西口
21932,后甸
21933,和义西里第二社区
21934,大红门桥
21935,双桥北村
21936,牛盆峪村
21937,东安福胡同
21938,霓虹公园
21939,旧帘子胡同
21940,医药商贸大楼
21941,向阳岗山社区
21942,西广德庄村
21943,朝北小区
21944,良乡西路
21945,清河老街社区
21946,武基街
21947,安定镇政府
21948,新都环岛东
21949,马南里居委会
21950,奤夿屯村
21951,川北小区南门
21952,钟库胡同
21953,东西白莲峪
21954,怀柔莲花池
21955,三岔口
21956,上镇
21957,三白山村
21958,大兴区
21959,小漕村路口
21960,石湖峪
21961,张郭庄小区东
21962,阳光丽景小区
21963,程庄巷路口
21964,秀园
21965,丰台北路
21966,白纸坊路口西
21967,健德门桥北
21968,景山后街
21969,新华社鲁谷社区
21970,韩村河
21971,泥河村
21972,中关村西
21973,丫髻山站
21974,暖泉会二站
21975,里二泗银行
21976,草厂胡同
21977,下会
21978,西树台大队
21979,同兴园小区东门
21980,庆隆大院
21981,白帽胡同
21982,沙厂
21983,北京青年政治学院
21984,儒林村
21985,桃花地
21986,丈头村
21987,南台子
21988,大庙峪
21989,礼贤东门
21990,中庄南站
21991,房山吴庄
21992,垡上村
21993,寨里村
21994,芳城园东口
21995,西集
21996,兴隆庄桥北
21997,羊坊店
21998,桃花岛小区
21999,斋堂镇政府
22000,大杜社村口
22001,平粮社区
22002,劲松中街
22003,油炸鬼湖同
22004,枣园五环家具建材城
22005,后杨各庄
22006,百葛路口
22007,方砖厂
22008,红坊路西口
22009,富世杰
22010,大东沟
22011,三街社区
22012,莲花池公园
22013,石园小学
22014,刘家店大队站
22015,老古城
22016,兴寿草莓园
22017,三环新城东
22018,邮电大学社区
22019,三环新城
22020,齐家务
22021,南独乐河
22022,西单电器
22023,甘涧峪村
22024,翠微北里社区
22025,日坛公园
22026,兴隆庄庄头
22027,笔杆胡同
22028,贾后疃村
22029,厂门口村
22030,园宏胡同社区
22031,北台路口
22032,喇叭沟门乡转山子
22033,机场一小
22034,王家屯村
22035,永泰西里第二社区
22036,双峪桥
22037,上郝庄新村
22038,南彩工业区
22039,太师屯派出所
22040,兴隆口
22041,麻峪北口
22042,王村
22043,大杜两河村
22044,季庄农商行
22045,平谷北小区
22046,中屯村
22047,孤山口村
22048,刘平庄北
22049,孙庄
22050,大红门街道
22051,高教园中街
22052,京顺路丽都饭店
22053,南官房胡同
22054,燕家台
22055,北辰西桥北
22056,云岗一一所
22057,北京大学昌平校区
22058,西峪山庄
22059,大山桥北
22060,兴隆城
22061,尚书苑
22062,地铁沙河站南
22063,汽车团
22064,绿色庄园南
22065,岳庄
22066,北京航空航天大学东门
22067,李桥政府
22068,杨洼大桥
22069,六合庄
22070,东方北门
22071,东八间房村
22072,土井村路
22073,东杨庄
22074,北八道河
22075,台基厂社区
22076,莲竹花园第二社区
22077,宁馨苑社区
22078,凉水河桥南
22079,前宛上村
22080,科创六街
22081,樊家村北站
22082,二郎庙村
22083,南小街西里
22084,东辛店村
22085,丰台北路东
22086,二号沟门村
22087,喇叭杨家胡同
22088,西灰岭
22089,黄土坎一站
22090,北王路村
22091,双桥南
22092,桩考练习场
22093,丰台区
22094,担礼村
22095,盛世营村
22096,富乐北里社区
22097,崇各庄
22098,西庄村
22099,大张本东
22100,贤王庄北口
22101,孙河村
22102,柴儿胡同
22103,化工一厂
22104,四合堂桥南
22105,上庄村
22106,龙潭湖
22107,南华
22108,安德路南社区
22109,会城门
22110,电科院社区
22111,石桥胡同
22112,丁字口
22113,梅市口
22114,吕各庄村
22115,上长子营村
22116,兰各庄村
22117,怀柔火车站口
22118,杨洼北行
22119,红领巾桥南
22120,九松山村
22121,石牌坊村
22122,抗战雕塑园北行
22123,山珍
22124,次二村
22125,展览路
22126,燕化星城一里
22127,黑石头村
22128,龙跃苑三区北门
22129,建行南口
22130,双槐树
22131,南庄
22132,东高各庄
22133,董各庄
22134,银狐洞路口
22135,通达园社区
22136,金庄
22137,箭厂
22138,雁栖镇学校
22139,喂鹰胡同
22140,城北市场西门
22141,巨各庄镇
22142,二里沟
22143,天通西苑第二区社区
22144,双塘涧北
22145,草垛胡同
22146,奥运村地区
22147,大北湾
22148,恒华街
22149,上清桥南
22150,狼各庄南站
22151,祁家豁子
22152,花峪村委会
22153,朝来农艺园北站
22154,龙华苑小区
22155,翟家口儿
22156,安苑里社区
22157,兴寿镇东营
22158,千军台
22159,屯佃大桥
22160,上坡
22161,花园东门
22162,平房西街
22163,杏花天胡同
22164,中芦草园
22165,格瑞雅居小区
22166,吕村北站
22167,铁匠营胡同
22168,千军台村
22169,南庄子
22170,宰相庄西
22171,柴胡同
22172,东红寺
22173,下宝庆胡同
22174,藤牌营胡同
22175,南河滩
22176,北京人家小区
22177,经贸干院
22178,科创七街
22179,小河湾东
22180,西红门六村
22181,新街村
22182,北京鹰山森林公园
22183,西邵渠大队
22184,延庆火车站
22185,密虹公园
22186,高营胡同
22187,枣营南里社区
22188,蒋辛庄村
22189,西颐社区
22190,后桑园
22191,王家场北
22192,大运村路北口
22193,后横街西口
22194,回民公墓
22195,西营
22196,阳坊
22197,八各庄村东
22198,望渠东街
22199,松树台村
22200,语言大学
22201,娄子水村口
22202,颐和园西门
22203,乐红园小区
22204,亭子庄南西口
22205,波尔制罐
22206,和谐家园二区西门
22207,采育南口
22208,东邵渠西
22209,西江头
22210,顺鑫农业
22211,京张路口南
22212,东方大学城一期华联超市
22213,锡拉胡同
22214,康定街
22215,阜成门北
22216,石景山区
22217,史家炕
22218,东庄
22219,赵家务
22220,昌平看守所
22221,八大处南站
22222,毛庄村
22223,豆瓣胡同
22224,二街社区
22225,建设里社区
22226,南农家园
22227,永红社区
22228,莱太花卉
22229,大旺务
22230,和平路居委会
22231,朝阳区大柳树
22232,七星园南社区
22233,九里山
22234,大兴宋庄东口
22235,嘉创二路路口南
22236,大厂
22237,落坡岭
22238,放牲园
22239,大城子村
22240,许庄子村
22241,西环南路
22242,马堤村
22243,法制日报社
22244,康庄西站
22245,法通寺胡同
22246,高岭村牌站
22247,永乐店村西口
22248,渔儿沟村
22249,寒塘
22250,将台洼村
22251,闫家
22252,东府路口
22253,幸福一村社区
22254,良乡南关村
22255,后鲁北
22256,辛力庄
22257,中国农业大学西校区
22258,五里店东站
22259,毛纺北小区社区
22260,后横街
22261,芳园里西站
22262,小堡东口
22263,凉水河一街西口
22264,和合
22265,小峪子
22266,凤凰岭
22267,周村路口
22268,河南寨政府
22269,美树假日小区社区
22270,中国疾病预防控制中心
22271,欧怡水岸
22272,燕山向阳路
22273,温南路口南
22274,毛衣厂
22275,牛山小区
22276,夏家园
22277,上庄水库
22278,南河西站
22279,别庄村
22280,立汤路口
22281,小幼营
22282,一职路口
22283,小宋各庄村
22284,人民商场
22285,大鹁鸽市
22286,不老屯小学
22287,郑常庄村
22288,头二营村
22289,南花园村
22290,圣水峪村
22291,朱房社区
22292,亭子庄西北
22293,炮厂小区
22294,王佐学校
22295,太保庄站
22296,西四路口北
22297,葫芦垡东
22298,南房村
22299,冯村中路东口
22300,下念头
22301,南口环岛
22302,福祥社区
22303,兴华园社区
22304,双井桥北
22305,建材城联合社区
22306,天桥子
22307,后夏公庄
22308,单店村
22309,黄辛庄
22310,北京有色稀土研究所
22311,大平台
22312,军医科南门
22313,莲芳东桥东
22314,天通东苑三区
22315,北京圆明园遗址公园
22316,兰花文化休闲公园北门
22317,太玉苑总站
22318,幸福西街
22319,梧桐豪
22320,木厂村
22321,天荣街南站
22322,吕家营
22323,首钢工学院
22324,二六一医院
22325,千家店镇河西
22326,怡乐庄村
22327,北京科技经营管理学院
22328,新立村西
22329,娄子水西
22330,马大人胡同
22331,四通桥东
22332,白鹿司东
22333,前安定村
22334,胜利
22335,南新开路
22336,公爷坟村
22337,牛栏山地区
22338,清华东路西口
22339,三合村
22340,首经贸
22341,后鼓楼苑胡同
22342,铜厂
22343,寿宝庄村
22344,前东社区
22345,河南村小区
22346,后泥洼胡同
22347,苏宁配送中心北门
22348,知春里东站
22349,唐自口村北
22350,皈子庙
22351,三台山路南站
22352,西长峪村
22353,顺义十中
22354,菜木沟村
22355,西营居委会
22356,蔡家洼广场
22357,刘田路口
22358,左家庄
22359,邢各庄北站
22360,南裱褙胡同
22361,介山小区
22362,纪窑
22363,北新胡同
22364,大兴环岛
22365,东沙屯西站
22366,南官庄
22367,饶乐府村口
22368,狮子店
22369,新纪元石材市场
22370,上店村
22371,六里屯
22372,笑祖塔院社区
22373,祁家豁子社区
22374,陈庄子村
22375,前沙涧村南
22376,通马路口
22377,六渡
22378,真顺
22379,华威西里
22380,长虹桥东
22381,霹破石
22382,建西苑南里
22383,厂桥路口东
22384,天通苑
22385,后苏桥
22386,张家庄村
22387,世纪坛
22388,校场口
22389,疃里三区
22390,大井胡同
22391,真顺工业园
22392,南湖路北口
22393,北二村社区
22394,桥梓镇政府
22395,马驹桥镇
22396,开古庄
22397,彭庄社区
22398,良乡三街社区
22399,民主北街社区
22400,醋章胡同
22401,东北旺西口
22402,张郭庄社区
22403,永一村
22404,广外南社区
22405,邮政研究院
22406,龙潭北里社区
22407,长陵
22408,北京万恩公司
22409,长泽北街
22410,妫水北街南
22411,东手帕胡同
22412,曹家沟
22413,三区三社区
22414,马良胡同
22415,赵公口桥南
22416,郝家台
22417,林萃路
22418,高井路口南
22419,开阳里第四社区
22420,北弓匠营胡同
22421,南太务
22422,王泮庄西
22423,西石片
