cenggao,floor,function_list,jianzhumianji,jinshen,location,loupandizhi,loupanmingcheng,miankuan,release_date,service_price,shangpu_type,shifoufenge,shihejingying,titile,total_price,url,zhuangxiu,shiyongmianji,location_coords,city
5.10米,第1层(共1层),"停车位,客梯,货梯,上水,下水,排烟,排污",48.95㎡,11.00米,"龙岗,龙岗中心城,万科9拾9街",万科时代广场V寓,万科9拾9街,4.00米,2019/8/17 20:03:10,10.00元/㎡·月,商业街商铺,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",万科里旁网红一手神铺出售,407万,https://sz.shop.fang.com/shou/3_220960511.html,毛坯,,"114.244323,22.714364",深圳
6.00米,第1层(共1层),货梯,62㎡,12.00米,"龙华区,龙华,锦绣江南",布龙路和梅龙路交汇处以北,锦绣江南,5.00米,2019/8/14 10:23:17,0.00元/㎡·月,住宅底商,否,服饰鞋包,小区大门口龙头铺。6米可做两层，除重餐饮外都可做,390万,https://sz.shop.fang.com/shou/3_220846188.html,精装修,,"114.028429,22.636404",深圳
5.10米,,"网络,停车位,客梯,货梯,上水,下水,可明火,排烟,排污,燃气,外摆区",35㎡,8.00米,"南山,西丽,万科云城",万科云城商铺,万科云城,4.00米,2019/8/29 13:40:31,4.60元/㎡·月,住宅底商,是,"生活服务,餐饮美食,服饰鞋包,休闲娱乐,美容美发",留仙洞总部基地临街，开发商保留单位一手首付5成 可做餐饮,420万,https://sz.shop.fang.com/shou/3_221280867.html,毛坯,21㎡,"113.940790,22.573664",深圳
4.00米,第1层(共2层),"暖气,上水",53㎡,9.00米,"盐田,沙头角,花样年花港",盐田港后方陆域明珠大道与永安路交汇处,花样年花港,5.00米,2019/8/29 19:16:13,5.00元/㎡·月,住宅底商,是,,宝安出售438万 地铁10商圈成熟交通便利 租17000/月,438万,https://sz.shop.fang.com/shou/3_221291190.html,简装修,,"114.248715,22.591398",深圳
4.00米,,"网络,暖气,停车位,客梯,货梯,扶梯,上水,下水,燃气",80㎡,4.00米,"坪山区,坪山,泰富中心广场",泰富中心广场商铺,泰富中心广场,4.00米,2019/9/4 15:03:21,30.00元/㎡·月,商业街商铺,否,其他,10期大盘，心海城，单价3万起，看铺方便,400万,https://sz.shop.fang.com/shou/3_221438117.html,精装修,79㎡,"114.346270,22.688850",深圳
5.00米,第1层(共2层),,47㎡,5.00米,"龙华区,龙华,春华四季园",龙华永香路与民康路交界处（坂田四季花城西南侧）,春华四季园,5.00米,2019/6/26 10:52:20,1.95元/㎡·月,住宅底商,是,生活服务,龙华春华四季园大门口街铺，双层铺，实用面积94平,330万,https://sz.shop.fang.com/shou/3_219380456.html,简装修,,"114.052700,22.621468",深圳
6.00米,第1层(共1层),"停车位,上水,下水,可明火,排烟,排污,燃气,外摆区",88.54㎡,10.00米,"龙华区,龙华,新阳丽舍",龙华东环二路与工业东路交汇处,新阳丽舍,5.00米,2019/8/16 16:00:53,1.30元/㎡·月,住宅底商,否,"酒店宾馆,服饰鞋包,百货超市,美容美发,家居建材,餐饮美食,生活服务,休闲娱乐",乐有家租约，急卖，龙华中心区东环二路正街铺出售！,486万,https://sz.shop.fang.com/shou/3_220923900.html,毛坯,,"114.051319,22.637739",深圳
5.00米,第1层(共35层),"网络,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",54㎡,8.00米,"福田,梅林,金燕园",福田区梅华路与中康路交汇处,金燕园,6.00米,2019/8/1 16:48:09,2.80元/㎡·月,住宅底商,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",上梅林正街靓+铺，形像好，门面宽，人流旺,498万,https://sz.shop.fang.com/shou/3_220465347.html,毛坯,,"114.061733,22.565922",深圳
5.50米,第1层(共35层),"网络,上水,下水,排污",38.4㎡,6.00米,"福田,华强,玮鹏花园",上步中路与深南中路交汇处,玮鹏花园,5.00米,2019/8/29 16:11:01,2.45元/㎡·月,住宅底商,是,生活服务,福田荔园小+学门口，小区出入口转角靓位正街铺出售,380万,https://sz.shop.fang.com/shou/3_221285400.html,毛坯,,"114.094626,22.542192",深圳
4.50米,第1层(共1层),"网络,上水,下水,可明火,排烟,排污",49㎡,9.00米,"龙华区,龙华,华富市场",宝安龙华人民路旁,华富市场,5.00米,2019/7/31 11:36:52,0.80元/㎡·月,住宅底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",龙华中心区地铁出口餐饮铺 人流密集 商业氛围旺 业主诚售,450万,https://sz.shop.fang.com/shou/3_220421325.html,简装修,,"114.023878,22.651099",深圳
6.00米,第1层(共2层),,82㎡,4.00米,"龙岗区,横岗,荣德国际",龙岗大道与保康路交汇处北侧(3号线横岗站C出口),荣德国际,5.00米,2019/7/25 11:29:37,1.00元/㎡·月,其他,否,,横岗新地标万象天地，双首层，网红品牌,451万,https://sz.shop.fang.com/shou/3_220239174.html,简装修,,"114.210776,22.650830",深圳
5.00米,第1层(共33层),,32.89㎡,4.00米,"南山,西丽,万科云城",南山区留仙洞战略型新兴产业总部基地石鼓路与打石一路交汇处,万科云城,8.00米,2019/8/12 10:45:13,12.00元/㎡·月,商业街商铺,否,餐饮美食,万科金街 8米宽大转角 餐饮茶饮预期可达8厘,488万,https://sz.shop.fang.com/shou/3_220786301.html,毛坯,,"113.940790,22.573664",深圳
7.00米,第1层(共1层),"停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",30㎡,8.00米,"光明区,公明,奥园和平广场",公明南环大道和振兴路交汇处,奥园和平广场,6.00米,2019/9/4 12:25:59,0.00元/㎡·月,临街门面,否,"生活服务,家居建材,餐饮美食,百货超市,美容美发,酒店宾馆,服饰鞋包,休闲娱乐",奥园缤纷 大光明 双地铁 全能复式铺 4 广告位,350万,https://sz.shop.fang.com/shou/3_221434157.html,毛坯,,"114.114233,22.544178",深圳
5.10米,第1层(共1层),,41.25㎡,7.50米,"福田,华强,爱华大院",福田区华发南路68号,爱华大院,5.50米,2019/8/22 19:10:36,0.00元/㎡·月,其他,否,,（抄急商圈）福田中心 地铁口旁 不愁人流 品牌租客 业主诚心,453万,https://sz.shop.fang.com/shou/3_221102268.html,精装修,,"114.090510,22.538992",深圳
3.00米,第1层(共1层),"货梯,扶梯",45㎡,4.00米,"龙华区,龙华,新华苑",东环二路与建设路交汇处,新华苑,5.00米,2019/9/2 9:28:48,0.00元/㎡·月,商业街商铺,否,百货超市,龙华区 景龙建设路 新华苑 十字路口转角 餐饮街铺,495万,https://sz.shop.fang.com/shou/3_221372428.html,简装修,,"114.035877,22.655303",深圳
1.00米,第4层(共33层),,63㎡,1.00米,"宝安区,龙华,龙光.九龙荟",龙华.地铁4号线白石龙地铁站B/C出口,龙光.九龙荟,1.00米,2019/8/15 13:47:39,0.00元/㎡·月,其他,否,,白石龙地铁口无缝接驳商业街餐饮铺 业主低于原价急售,380万,https://sz.shop.fang.com/shou/3_220887201.html,毛坯,,"114.387835,22.708628",深圳
6.00米,第1层(共29层),"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",60㎡,9.00米,"罗湖,笋岗,招商中环",笋岗街道红岭北路与梅园路交汇处,招商中环,5.00米,2019/8/29 14:16:25,5.00元/㎡·月,住宅底商,是,百货超市,央企开发 深圳华尔金融街 政府回购二栋,480万,https://sz.shop.fang.com/shou/3_221281865.html,精装修,,"114.106069,22.562817",深圳
6.00米,第1层(共28层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",57㎡,8.00米,"南山,前海,国兴苑",南山区学府路138号,国兴苑,6.00米,2019/8/8 21:53:03,2.60元/㎡·月,临街门面,是,"百货超市,服饰鞋包,休闲娱乐",8.7万/平买学府路餐饮正街铺 已隔两层 出入口位置,498万,https://sz.shop.fang.com/shou/3_214542515.html,精装修,,"113.919633,22.528421",深圳
6.00米,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",53㎡,9.00米,"龙华区,龙华,锦绣江南四期",锦绣江南四期商铺,锦绣江南四期,6.00米,2019/8/29 13:39:09,1.98元/㎡·月,商业街商铺,是,"百货超市,服饰鞋包,生活服务,美容美发",龙华中心正街铺可隔两层业主诚意出售 低于同一批价格 单价5万多,310万,https://sz.shop.fang.com/shou/3_221280820.html,精装修,48㎡,"114.032168,22.637761",深圳
6.00米,第1层(共4层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",46㎡,7.00米,"龙华区,龙华,特发和平里",龙华区和平路与布龙路及民塘路交汇处,特发和平里,6.00米,2019/8/21 11:45:08,0.00元/㎡·月,住宅底商,否,"百货超市,服饰鞋包,美容美发,餐饮美食",港铁4号线龙胜站接驳处56平米471万一手街铺，开发商成本价出售。,371万,https://sz.shop.fang.com/shou/3_221057556.html,精装修,,"114.012675,22.643280",深圳
7.00米,第2层(共2层),"网络,停车位,客梯,中央空调,上水,下水,排烟,排污,燃气",20㎡,8.00米,"罗湖,东门,兆鑫汇金广场、汇金天琅大厦",深圳市罗湖区深南东路与人民南路、建设路交汇处东南侧,兆鑫汇金广场、汇金天琅大厦,6.00米,2019/8/15 11:21:06,15.00元/㎡·月,商业街商铺,否,满足所有业态,十年一现 罗湖核心维1在售 兆鑫汇金广场 低总价 全能铺 4里回率,300万,https://sz.shop.fang.com/shou/3_220881629.html,毛坯,,"113.930484,22.517890",深圳
6.10米,第1层(共2层),"网络,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",45㎡,8.00米,"光明区,公明,龙光玖龙台",龙光玖龙台,龙光玖龙台,7.00米,2019/9/4 14:49:26,11.00元/㎡·月,住宅底商,否,"休闲娱乐,美容美发,餐饮美食,家居建材,生活服务,百货超市",光明区政/府旁龙头转角铺 7米超/大展示面 双地铁双门面 回/报高,310万,https://sz.shop.fang.com/shou/3_221437658.html,毛坯,,"113.935739,22.744709",深圳
3.00米,第1层(共1层),"网络,暖气,停车位,货梯,扶梯,燃气",40㎡,1.00米,"福田,景田,香蜜三村",福田红荔路与新洲路交汇处,香蜜三村,1.00米,2019/8/27 18:09:40,5.00元/㎡·月,住宅底商,是,百货超市,福田香蜜湖少有放卖进街铺，小面积总价低，业主诚卖,350万,https://sz.shop.fang.com/shou/3_221234914.html,简装修,,"114.047395,22.546102",深圳
6.10米,第1层(共1层),"网络,暖气,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气",44.8㎡,6.00米,"龙华区,龙华,新华苑",东环二路与建设路交汇处,新华苑,8.00米,2019/8/31 11:38:03,0.00元/㎡·月,临街门面,否,"百货超市,生活服务,餐饮美食",《十字路口笋铺，星河商场，双租客，8米门面》,480万,https://sz.shop.fang.com/shou/3_221331755.html,精装修,,"114.035877,22.655303",深圳
5.10米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",50㎡,12.00米,"龙华区,龙华,阳光新境园",梅龙路梅陇镇南侧,阳光新境园,4.00米,2019/6/17 19:06:24,2.18元/㎡·月,商业街商铺,否,,地铁口旁小区大门口，品牌租约，真实租金，地产租客，回抱超5厘,430万,https://sz.shop.fang.com/shou/3_219096124.html,精装修,,"114.031415,22.628286",深圳
6.00米,第1层(共2层),"网络,停车位,上水,下水,可明火,排烟,排污,燃气",65㎡,10.00米,"龙华区,龙华,锦绣江南四期",龙华梅龙路与布龙路交汇处,锦绣江南四期,5.00米,2019/8/21 10:59:09,1.98元/㎡·月,住宅底商,否,"服饰鞋包,百货超市,美容美发,家居建材,休闲娱乐,生活服务,餐饮美食",锦绣江南临街，租客养生馆，450万！,450万,https://sz.shop.fang.com/shou/3_221055051.html,毛坯,,"114.032168,22.637761",深圳
5.00米,第1层(共2层),"停车位,客梯,货梯,扶梯",65㎡,12.00米,"龙岗,龙岗中心区,远洋新干线商业广场",区地铁3号线龙城、南联站之间,远洋新干线商业广场,4.20米,2019/8/31 10:19:20,0.00元/㎡·月,住宅底商,是,百货超市,龙岗中心 主因资金周转不开，亏本出售，低于市场价,399万,https://sz.shop.fang.com/shou/3_221328197.html,简装修,,"114.262560,22.718425",深圳
5.50米,第1层(共35层),"网络,上水,下水,排污",38.4㎡,6.00米,"福田,华强,玮鹏花园",上步中路与深南中路交汇处,玮鹏花园,5.00米,2019/8/30 13:45:08,2.45元/㎡·月,住宅底商,是,生活服务,福田荔园小+学门口，小区出入口转角靓位正街铺出售,380万,https://sz.shop.fang.com/shou/3_221308360.html,毛坯,,"114.094626,22.542192",深圳
4.00米,第1层(共1层),"网络,停车位,上水,下水,可明火,排烟,排污,燃气,外摆区",81㎡,6.00米,"宝安,西乡,前海 open mall",红禧公馆,前海 open mall,13.00米,2019/8/31 15:20:58,18.00元/㎡·月,商业街商铺,否,"美容美发,餐饮美食,休闲娱乐",电影院入口处 广场临街位置 转角铺 成本价售！,455万,https://sz.shop.fang.com/shou/3_221337734.html,毛坯,,"113.904927,22.562809",深圳
1.00米,第90层(共90层),,52㎡,1.00米,"龙华区,龙华,苹果园",龙华镇梅龙路与龙胜路交汇处,苹果园,1.00米,2019/8/17 11:39:35,0.00元/㎡·月,其他,否,,（品牌租客） 临街笋铺 人流必经之地 即买即收租,478.4万,https://sz.shop.fang.com/shou/3_220946407.html,毛坯,,"114.029136,22.638516",深圳
4.00米,,"网络,停车位,上水,下水",45.29㎡,4.00米,"龙岗,龙岗中心城,万科天誉",万科天誉商铺,万科天誉,4.00米,2019/8/26 15:03:40,10.00元/㎡·月,临街门面,否,其他,万科广场旁街铺 ，价格带品牌5厘租客户，二手业主急售,458万,https://sz.shop.fang.com/shou/3_221201908.html,精装修,44.29㎡,"114.229257,22.702860",深圳
4.00米,,"网络,停车位,上水,下水",60㎡,4.00米,"龙岗,龙岗中心城,华策中心城",华策中心城商铺,华策中心城,4.00米,2019/9/2 23:00:33,10.00元/㎡·月,住宅底商,否,其他,龙岗城中.心 开发商一手原始股 单价3.8万起 可餐饮 外摆,320万,https://sz.shop.fang.com/shou/3_221396248.html,简装修,59㎡,"114.243997,22.701191",深圳
5.00米,第1层(共1层),"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",60㎡,9.00米,"龙岗,龙岗中心城,金地龙城中央",深圳龙岗大道与龙城大道交汇处,金地龙城中央,5.00米,2019/8/27 17:57:33,5.00元/㎡·月,住宅底商,是,百货超市,龙岗中心城金地集团开发一手原始股 保留单位 清盘一口价。,330万,https://sz.shop.fang.com/shou/3_221234319.html,精装修,,"114.251527,22.712165",深圳
7.00米,第1层(共1层),,31.24㎡,8.00米,"龙岗,横岗,荣德国际",地铁三号线横岗C出口,荣德国际,6.00米,2019/7/22 18:41:25,0.00元/㎡·月,住宅底商,是,百货超市,东站枢纽5条地 铁无缝连接华润运营综合体一手铺位带租约,380万,https://sz.shop.fang.com/shou/3_220160738.html,简装修,,"114.210776,22.650830",深圳
3.00米,第1层(共1层),,58㎡,3.00米,"龙华区,龙华,东华明珠园",龙华街道东环一路与建设路交汇处,东华明珠园,3.00米,2019/7/22 22:49:38,0.00元/㎡·月,临街门面,否,,14米门面转角三租客人流业主出手,451万,https://sz.shop.fang.com/shou/3_220167205.html,简装修,,"114.031954,22.653086",深圳
3.00米,第1层(共1层),"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",65㎡,4.00米,"坪山新区,坪山新区周边,泰禾中央广场",泰禾中央广场,泰禾中央广场,5.00米,2019/8/27 18:03:05,5.00元/㎡·月,住宅底商,是,百货超市,坪山新区泰禾广场一手街铺，单价6万起，总价190万团购价,420万,https://sz.shop.fang.com/shou/3_221234577.html,精装修,,"114.333149,22.682688",深圳
6.00米,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",88.28㎡,11.00米,"龙华区,龙华,新阳丽舍",新阳丽舍商铺,新阳丽舍,8.00米,2019/8/16 16:15:05,1.30元/㎡·月,商业街商铺,否,"百货超市,生活服务,美容美发,餐饮美食",龙华少有不到6万单价正街餐饮铺，业主诚意出售。,485万,https://sz.shop.fang.com/shou/3_220924559.html,精装修,88㎡,"114.051319,22.637739",深圳
6.00米,第1层(共1层),"网络,暖气,停车位,客梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",77.15㎡,11.00米,"光明区,公明,奥园和平广场",公明南环大道和振兴路交汇处,奥园和平广场,6.00米,2019/9/1 10:21:11,6.00元/㎡·月,商业街商铺,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",光明区商业综合体街铺可外摆、现回笼资金低价处理、月租抵月供,480万,https://sz.shop.fang.com/shou/3_221351785.html,精装修,,"114.114233,22.544178",深圳
7.00米,第2层(共2层),停车位,30㎡,8.00米,"龙岗,横岗,荣德国际",横岗地铁站C出口,荣德国际,6.00米,2019/9/4 10:36:31,12.80元/㎡·月,商业街商铺,是,,横岗地标钻铺 4厘 每年递增10% 返租5年,330万,https://sz.shop.fang.com/shou/3_221429508.html,毛坯,,"114.210776,22.650830",深圳
6.00米,第1层(共1层),,43㎡,10.00米,"龙岗,布吉,信义假日名城",百鸽路和荣华路交汇处,信义假日名城,4.00米,2019/7/20 10:59:39,0.00元/㎡·月,其他,否,,《精选》单价低、小面积、总价低、位置好、业主急售，跳楼价！,330万,https://sz.shop.fang.com/shou/3_220086061.html,毛坯,,"114.125168,22.594863",深圳
5.00米,第1层(共30层),,48㎡,6.00米,"福田,上梅林,嘉鑫辉煌时代",广东省深圳市福田区中康路63号,嘉鑫辉煌时代,4.00米,2019/9/2 15:08:17,0.00元/㎡·月,住宅底商,是,百货超市,福田市民中心一手公·寓 首付150万起 双地·铁口,380万,https://sz.shop.fang.com/shou/3_221384806.html,简装修,,"114.228942,22.729363",深圳
