zhuanrangfei,rental_price,pay_method,jianzhumianji,shiyongmianji,shengyuzuqi,zhuanrangfangshi,floor,zhuangxiu,building_type,shifoufenge,shihejingying,loupanmingcheng,loupandizhi,miankuan,jinshen,cenggao,elvator_number,service_price,function_list,release_date,url,location_coords
,500元/月,月付,30㎡,,,,第1层(共6层),"简单装修
                                ",临街门面 ,否,服饰鞋包，美容美发，生活服务,"
                                    淘服装 ","
                                    东风东路780号 ",,,,,,,2019/7/29 19:20:50,https://gz.shop.fang.com/zu/1_52134210.html,"113.260360,23.187300"
,14000元/月,面议,120㎡,,,,第2层(共2层),"毛坯
                                ",住宅底商 ,否,服饰鞋包，休闲娱乐，美容美发，生活服务，百货超市，家居建材，其他,"
                                    金融街融穗御府 ","
                                    金融街底商 ",,,,,,,2019/8/1 14:13:36,https://gz.shop.fang.com/zu/1_52134501.html,"113.506222,23.213086"
9万元,18000元/月,押二付一,0平,,18个月,,第1层(共1层),"精装修
                                ",商业街商铺 ,否,百货超市，服饰鞋包，餐饮美食，休闲娱乐，其他,龙洞步行街,"
                                    广州市天河区东北部龙洞街道辖区 ",4.00米,5.00米,2.50米,,租金已包含,"上水,下水,外摆区",2019/7/18 17:53:23,https://gz.shop.fang.com/zu/1_52133125.html,"113.366650,23.194679"
,105元/月,月付,10000㎡,,,,第2层(共3层),"简单装修
                                ",写字楼配套底商 ,否,其他,"
                                    财富天地 ","
                                    财富大厦150号 ",,,,,,"网络,停车位,客梯,货梯",2019/8/1 10:51:48,https://gz.shop.fang.com/zu/1_52134468.html,"113.243975,23.149028"
4万元,6100元/月,押三付一,0平,,36个月,,第1层(共2层),"精装修
                                ",临街门面 ,否,休闲娱乐,龙岐路商铺,"
                                    番禺区龙岐路 ",5.00米,20.00米,8.00米,,1元/月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/4 12:17:49,https://gz.shop.fang.com/zu/1_52134849.html,"113.353192,22.915846"
1万元,10800元/月,押二付二,0平,,14个月,,第1层(共1层),"精装修
                                ",商业街商铺 ,否,百货超市，服饰鞋包，生活服务，餐饮美食,时尚天河商业广场,"
                                    广州天河体育中心正南门西侧 ",3.51米,2.50米,4.00米,客梯0个，货梯1个,租金已包含,"网络,暖气,停车位,扶梯,中央空调,上水,下水,排污",2019/8/1 16:00:33,https://gz.shop.fang.com/zu/1_52134512.html,"113.323714,23.133875"
13万元,5500元/月,押二付一,60㎡,,22个月,,第1层(共2层),"精装修
                                ",临街门面 ,否,百货超市，酒店宾馆，家居建材，服饰鞋包，生活服务，美容美发，休闲娱乐，其他,"
                                    东一城 ","
                                    广东省广州市越秀区美华北路 ",30.00米,7.00米,5.00米,,租金已包含,"网络,可明火,排烟",2019/8/3 22:29:00,https://gz.shop.fang.com/zu/1_52134794.html,
,2000元/月,面议,90㎡,,,,第1层(共1层),"简单装修
                                ",住宅底商 ,是,休闲娱乐，美容美发，生活服务，百货超市，其他,"
                                    七星市场 ","
                                    七星社区 ",,,,,,停车位,2019/8/4 17:42:11,https://gz.shop.fang.com/zu/1_52134894.html,"113.600313,23.539289"
,3180元/月,押三付一,90㎡,,,,第1层(共1层),"精装修
                                ",商业街商铺 ,否,生活服务,"
                                    金满城地铺 ","
                                    广东省广州市花都区大华二路 ",10.00米,10.00米,1.00米,,租金已包含,"网络,停车位",2019/8/5 23:07:09,https://gz.shop.fang.com/zu/1_52135082.html,"113.329883,23.145383"
35万元,12000元/月,押二付一,180㎡,,60个月,,第-1层(共4层),"精装修
                                ",住宅底商 ,否,生活服务，餐饮美食，休闲娱乐,"
                                    杨箕 ","
                                    广东省广州市越秀区中山一路38 ",20.00米,30.00米,4.00米,,租金已包含,"网络,停车位,上水,下水,可明火,排烟,排污,燃气",2019/8/7 18:38:05,https://gz.shop.fang.com/zu/1_52135322.html,"113.261883,23.157084"
,15000元/月,面议,0平,,,,第1层(共1层),"简单装修
                                ",临街门面 ,否,餐饮美食，服饰鞋包，休闲娱乐，美容美发，生活服务，百货超市，家居建材，其他,新港西路商铺,"
                                    新港西路 ",,,,,,,2019/8/7 16:27:36,https://gz.shop.fang.com/zu/1_52135309.html,"113.305308,23.095136"
6万元,7400元/月,押二付一,70㎡,,8个月,,第1层(共3层),"简装修
                                ",购物中心/百货 ,否,百货超市，服饰鞋包，生活服务，休闲娱乐，其他,"
                                    尊茶 ","
                                    广东省广州市白云区环村一路72号 ",7.00米,6.00米,8.00米,,租金已包含,"中央空调,上水,下水",2019/8/3 17:05:16,https://gz.shop.fang.com/zu/1_52134750.html,"113.361406,23.444753"
,9000元/月,面议,0平,,,,第1层(共1层),"简单装修
                                ",商业街商铺 ,否,餐饮美食，服饰鞋包，休闲娱乐，美容美发，生活服务，百货超市，家居建材，其他,新港西路商铺,"
                                    新港西路 ",,,,,,,2019/8/7 16:34:03,https://gz.shop.fang.com/zu/1_52135313.html,"113.305308,23.095136"
30万元,43000元/月,押三付一,0平,,72个月,,第2层(共6层),"精装修
                                ",购物中心/百货 ,否,百货超市，服饰鞋包，生活服务，美容美发，餐饮美食，休闲娱乐,东圃摩登城,"
                                    广州市东圃大马路14号 ",11.00米,20.00米,4.50米,,租金已包含,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污",2019/7/31 17:20:36,https://gz.shop.fang.com/zu/1_52134401.html,"113.400463,23.117348"
,16500元/月,面议,0平,,,,第1层(共1层),"简单装修
                                ",临街门面 ,否,餐饮美食，服饰鞋包，休闲娱乐，美容美发，生活服务，百货超市，家居建材，其他,新港西路商铺,"
                                    新港西路 ",,,,,,,2019/8/7 16:41:49,https://gz.shop.fang.com/zu/1_52135316.html,"113.305308,23.095136"
,2500元/月,月付,30㎡,,,,第1层(共2层),"简单装修
                                ",临街门面 ,否,美容美发，生活服务，百货超市，其他,"
                                    海珠区岗园街89-4 ","
                                    岗园街89-4号 ",,,,,,,2019/7/29 17:56:44,https://gz.shop.fang.com/zu/1_52134206.html,"113.338797,23.089772"
,2000元/月,月付,80㎡,,,,第1层(共1层),"简单装修
                                ",临街门面 ,否,其他,"
                                    城中村 ","
                                    彭上新村东路30号 ",,,,,,,2019/8/8 18:09:23,https://gz.shop.fang.com/zu/1_52135580.html,"113.467116,23.104078"
,550元/月,年付,15㎡,,,,第-1层(共17层),"简单装修
                                ",其他 ,否,其他,"
                                    从化上城湾畔 ","
                                    上城湾畔A区14栋 ",,,,,,,2019/8/9 23:18:24,https://gz.shop.fang.com/zu/1_52135800.html,"113.588629,23.528702"
8万元,8600元/月,押二付一,32㎡,,24个月,,第1层(共4层),"精装修
                                ",临街门面 ,否,百货超市，家居建材，服饰鞋包，生活服务，美容美发，休闲娱乐，其他,"
                                    mooly美甲店 ","
                                    广东省广州市海珠区福仁直街2号 ",4.00米,12.00米,4.00米,,租金已包含,"暖气,下水,外摆区",2019/8/6 9:46:39,https://gz.shop.fang.com/zu/1_52135103.html,"113.395652,23.127688"
,14256元/月,月付,129.5㎡,,,,第1层(共1层),"毛坯
                                ",其他 ,否,其他,"
                                    珠玑路陈塘南底商 ","
                                    珠玑路陈塘南底商 ",,,,,,,2019/8/9 9:34:40,https://gz.shop.fang.com/zu/1_52135653.html,"113.243612,23.111087"
,1560000元/月,月付,52㎡,,,,第3层(共7层),"精装修
                                ",购物中心/百货 ,否,服饰鞋包，生活服务，其他,"
                                    中华广场 ","
                                    中山三路中华广场 ",,,,,,"网络,停车位,客梯,货梯",2019/8/10 16:04:24,https://gz.shop.fang.com/zu/1_52135874.html,"113.282671,23.125676"
,11572元/月,面议,64.04㎡,,,,第1层(共1层),"毛坯
                                ",商业街商铺 ,否,餐饮美食，服饰鞋包，休闲娱乐，美容美发，生活服务，其他,"
                                    融创万达文化旅 ","
                                    凤凰北路76号172铺 ",,,,,,停车位,2019/8/9 13:59:01,https://gz.shop.fang.com/zu/1_52135736.html,"113.361200,23.124680"
6万元,4000元/月,押二付一,0平,,28个月,,第1层(共2层),"精装修
                                ",商业街商铺 ,否,餐饮美食,石基商铺,"
                                    番禺石基镇岐山中路一号之一 ",5.00米,9.00米,4.00米,,16元/月,"停车位,上水,下水,可明火,排烟,排污,燃气",2019/8/12 14:45:33,https://gz.shop.fang.com/zu/1_52136060.html,"113.436957,22.950673"
7.8万元,3300元/月,押二付一,60㎡,,14个月,,第1层(共1层),"简装修
                                ",临街门面 ,否,百货超市，酒店宾馆，家居建材，服饰鞋包，生活服务，美容美发，餐饮美食，休闲娱乐，其他,"
                                    粤嘉包 ","
                                    广东省广州市白云区良溪大街64号 ",1.00米,1.00米,1.00米,,租金已包含,"网络,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/15 16:26:50,https://gz.shop.fang.com/zu/1_52132790.html,"113.448627,23.104616"
,960000元/月,面议,40000㎡,,,,第1层(共1层),"简装修
                                ",其他 ,是,其他,"
                                    荔湾速邦车城大型场地 ","
                                    龙溪大道402号 ",,,,,,停车位,2019/8/10 14:58:57,https://gz.shop.fang.com/zu/1_52135868.html,"113.243000,23.127500"
,30000000元/月,面议,1000㎡,,,,第18层(共21层),"精装修
                                ",其他 ,否,餐饮美食，休闲娱乐，其他,"
                                    缅甸腾龙娱乐开户 ","
                                    工业大道南103路 ",,,,,,"网络,暖气,停车位,客梯,货梯",2019/8/11 21:06:31,https://gz.shop.fang.com/zu/1_52135975.html,"113.363001,22.904547"
2万元,16000元/月,押二付一,0平,,18个月,,第1层(共1层),"简单装修
                                ",商业街商铺 ,是,服饰鞋包，餐饮美食，其他,龙洞步行街,"
                                    广州市天河区东北部龙洞街道辖区 ",5.80米,2.60米,2.80米,,租金已包含,"网络,停车位,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/12 15:55:42,https://gz.shop.fang.com/zu/1_52136076.html,"113.366650,23.194679"
,2000元/月,月付,100㎡,,,,第1层(共6层),"简单装修
                                ",住宅底商 ,否,餐饮美食，休闲娱乐，美容美发，生活服务，其他,"
                                    增城荔城街荔城大道西南二巷1号 ","
                                    西南二巷1号 ",,,,,,,2019/8/12 13:45:14,https://gz.shop.fang.com/zu/1_52136056.html,"113.781283,23.281069"
8万元,8600元/月,押二付一,32㎡,,24个月,,第1层(共4层),"精装修
                                ",临街门面 ,否,百货超市，家居建材，服饰鞋包，生活服务，美容美发，餐饮美食，休闲娱乐,"
                                    mooly+house美甲 ","
                                    广东省广州市白云区白云大道北806号 ",4.00米,12.00米,4.00米,,租金已包含,"网络,暖气,停车位,中央空调,外摆区",2019/8/9 16:26:26,https://gz.shop.fang.com/zu/1_52135753.html,"113.260376,23.182858"
