cenggao,floor,function_list,jianzhumianji,jinshen,location,loupandizhi,loupanmingcheng,miankuan,release_date,service_price,shangpu_type,shifoufenge,shihejingying,titile,total_price,url,zhuangxiu,shiyongmianji,location_coords,city
3.00米,第1层(共15层),"网络,暖气,停车位,客梯,货梯,扶梯",28㎡,4.00米,"广州周边,佛山,佛山南海万达广场",佛山市南海区海八路与桂澜路交汇处,佛山南海万达广场,5.00米,2019/8/30 17:09:47,0.00元/㎡·月,商业街商铺,否,百货超市,安选千灯湖 万达广场 产权街铺 业主香港人 急需资金周转,65万,https://gz.shop.fang.com/shou/3_241863794.html,简装修,,"113.266193,23.172271",广州
7.00米,第4层(共5层),"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",20㎡,3.50米,"番禺,市桥北,新大新番禺易发商厦",广州市番禺区易发商业步行街东宝中心,新大新番禺易发商厦,6.00米,2019/9/3 10:51:28,5.00元/㎡·月,住宅底商,是,餐饮美食,易发街步行街 临街餐饮铺 带租约每月稳定12000 产权清晰,38万,https://gz.shop.fang.com/shou/3_241955850.html,简装修,,"113.362526,22.940639",广州
6.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,燃气",12㎡,3.00米,"越秀,北京路,北京路步行街",北京路322号附近,北京路步行街,4.00米,2019/8/22 21:15:36,10.00元/㎡·月,临街门面,是,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",北京路步行街 临街产权餐饮铺 醉芒承租 收租1.7万 个人产权 急售,56万,https://gz.shop.fang.com/shou/3_241654538.html,精装修,,"113.269225,23.119908",广州
6.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,燃气",24㎡,4.00米,"广州周边,佛山,伟业华誉豪庭",佛山市南海区大沥镇竹基南路与城南一路交汇处,伟业华誉豪庭,6.00米,2019/9/3 21:31:53,3.00元/㎡·月,商业街商铺,否,,急售 伟业广场铺位 带红本带租约 月收17000 产权清晰,52万,https://gz.shop.fang.com/shou/3_241977236.html,简装修,,"113.326120,23.124340",广州
4.00米,第1层(共1层),,20㎡,5.00米,"白云,同和,白云翠景园",白云区广州大道北同和路,白云翠景园,4.00米,2019/8/23 21:00:22,0.60元/㎡·月,其他,否,,白云区 人气美发 业主出国急售 收租稳定 月收20000,45万,https://gz.shop.fang.com/shou/3_241683452.html,精装修,,"113.325336,23.197840",广州
5.50米,第1层(共1层),"暖气,停车位,客梯",16㎡,10.00米,"越秀,解放北,白马服装市场",站南路16号,白马服装市场,1.60米,2019/8/28 11:26:53,0.00元/㎡·月,商业街商铺,否,百货超市,一铺养三代 代代高富帅产权出售 白马服装城 客流量 租1.2,22.5万,https://gz.shop.fang.com/shou/3_241796183.html,精装修,,"113.253709,23.146566",广州
5.00米,,"网络,暖气,中央空调,上水,下水,可明火,排烟,排污,燃气",20㎡,4.00米,"番禺,大学城,coco",coco,coco,5.00米,2019/8/14 18:26:25,12.00元/㎡·月,商业街商铺,是,餐饮美食,番禺大学城 都可 奶茶店 带租一万五 红本过户 可按揭,28万,https://gz.shop.fang.com/shou/3_241427138.html,精装修,18㎡,"113.236075,23.068140",广州
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",50㎡,5.00米,"荔湾,黄沙,逸翠湾",黄沙大道8号,逸翠湾,10.00米,2019/9/3 13:34:29,5.00元/㎡·月,购物中心/百货,否,"餐饮美食,休闲娱乐",西城都荟 网红喜茶店 买断产权 总价85万 带25000租约出售,85万,https://gz.shop.fang.com/shou/3_241960838.html,简装修,,"113.239261,23.109815",广州
4.00米,第1层(共5层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",16㎡,4.00米,"番禺,华南,保利大都汇商业中心",汉溪大道与新光快速交汇处,保利大都汇商业中心,4.00米,2019/8/22 13:45:35,10.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食",急售 长隆旁 租金18000的奶茶店 双门面靓铺 产权清晰,34万,https://gz.shop.fang.com/shou/3_241638644.html,简装修,,"113.335036,22.994912",广州
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",18㎡,4.50米,"天河,珠江新城中,兴盛路步行街",珠江新城中区兴盛路,兴盛路步行街,4.00米,2019/8/15 13:16:47,10.00元/㎡·月,商业街商铺,否,餐饮美食,珠江新城兴盛路 网红奶茶店 人流多 带红本急售 租约1万8,20万,https://gz.shop.fang.com/shou/3_241445072.html,精装修,,"113.317172,23.140393",广州
5.00米,第1层(共1层),,8㎡,2.00米,"白云,白云大道北,白云生鲜汇",黄边,白云生鲜汇,3.00米,2019/9/4 14:13:59,0.00元/㎡·月,住宅底商,是,百货超市,总价15 卖断产权 收租8000 超旺人流 周边20万常口,15万,https://gz.shop.fang.com/shou/3_241992620.html,简装修,,"113.240046,23.123922",广州
5.00米,,"网络,暖气,中央空调,上水,下水,可明火,排烟,排污,燃气",20㎡,6.00米,"荔湾,陈家祠,中山七路",中山七路商铺,中山七路,3.00米,2019/9/4 12:06:30,10.00元/㎡·月,临街门面,否,餐饮美食,急售！ 荔湾中山7路 临街老餐饮铺 带租18500/月 独立产权,23.5万,https://gz.shop.fang.com/shou/3_241988730.html,精装修,18㎡,"113.254439,23.125168",广州
6.00米,第1层(共1层),,21㎡,4.00米,"天河,珠江新城中,兴盛路步行街",珠江新城中区兴盛路,兴盛路步行街,5.00米,2019/8/28 14:25:22,10.00元/㎡·月,其他,否,,珠江新城 兴盛路步行街 临街产权餐饮铺 收租18000/月,68万,https://gz.shop.fang.com/shou/3_241801688.html,精装修,,"113.317172,23.140393",广州
5.00米,第1层(共8层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",12㎡,3.00米,"天河,岗顶,天娱广场",天河路621-625号,天娱广场,4.00米,2019/8/27 21:54:43,15.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",天娱广场 首层临街都可奶茶店 月租8000 即买即收租,18万,https://gz.shop.fang.com/shou/3_241789192.html,精装修,,"113.339926,23.135718",广州
7.00米,第1层(共5层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",18㎡,8.00米,"越秀,东川路,中华广场",越秀区中山三路33号,中华广场,6.00米,2019/8/20 20:56:28,0.00元/㎡·月,购物中心/百货,是,"百货超市,餐饮美食",新收 中华广场 7字位主干道小吃店 带租17800/月 产权清晰无纠纷,54万,https://gz.shop.fang.com/shou/3_241594606.html,精装修,,"113.282671,23.125676",广州
7.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",16㎡,4.00米,"番禺,华南,保利大都汇商业中心",汉溪大道与新光快速交汇处,保利大都汇商业中心,4.00米,2019/8/27 20:41:38,0.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",汉溪长隆地铁口 主通道爱牧芝心 带租约出售 月租13000 无纠纷,28.9万,https://gz.shop.fang.com/shou/3_241786644.html,精装修,,"113.335036,22.994912",广州
4.50米,第1层(共1层),,32㎡,6.00米,"荔湾,西关,上下九路",荔湾上九路与下九路交界处,上下九路,5.00米,2019/7/31 18:47:17,0.00元/㎡·月,住宅底商,是,百货超市,上下九 百年步行街 网红奶茶 带产权 带租16000 欢迎随时看铺,58万,https://gz.shop.fang.com/shou/3_241025743.html,毛坯,,"113.246193,23.113597",广州
5.00米,第1层(共1层),"网络,暖气,客梯,货梯,扶梯,中央空调,上水,下水,排烟,排污",19㎡,4.00米,"天河,珠江新城东,花城汇",天河区珠江新城花城汇广场,花城汇,5.00米,2019/8/27 10:52:08,0.00元/㎡·月,购物中心/百货,是,"生活服务,美容美发,餐饮美食,休闲娱乐",急售 正佳广场 太平洋咖啡 月租18000 红本过户 产权清晰,52.9万,https://gz.shop.fang.com/shou/3_241767595.html,精装修,,"113.325057,23.126164",广州
7.00米,第1层(共1层),"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",16㎡,8.00米,"佛山,南海,永旺天街",岭南路85号,永旺天街,6.00米,2019/8/22 13:06:57,5.00元/㎡·月,住宅底商,是,百货超市,广佛永旺梦乐城总价15万间 带租约4000起 货量不多 手快有手慢无,15万,https://gz.shop.fang.com/shou/3_241637568.html,简装修,,"113.238068,23.107882",广州
7.00米,第1层(共1层),"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",16㎡,2.70米,"越秀,北京路,北京路步行街",北京路322号附近,北京路步行街,6.00米,2019/8/6 10:12:45,5.00元/㎡·月,商业街商铺,是,"百货超市,生活服务,餐饮美食,休闲娱乐",哇！总价63万 急售北京路 开胃鲜果 带产权 月收23000万！！,63万,https://gz.shop.fang.com/shou/3_241181119.html,简装修,,"113.269225,23.119908",广州
7.00米,第1层(共18层),,36㎡,6.00米,"越秀,小北,敏捷金谷国际",汾江北路32号,敏捷金谷国际,6.00米,2019/8/24 11:40:59,0.00元/㎡·月,住宅底商,是,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",产权！产权！产权1.5万单价 买五金批发市场街铺 带租约 月收万七,54万,https://gz.shop.fang.com/shou/3_241694628.html,精装修,,"113.269225,23.119908",广州
7.00米,第1层(共1层),"网络,暖气,停车位,上水,下水,可明火,排烟,排污,燃气",20㎡,4.00米,"天河,龙洞,龙洞步行街",广州市天河区东北部龙洞街道辖区,龙洞步行街,5.00米,2019/9/1 10:27:49,10.00元/㎡·月,临街门面,否,"餐饮美食,休闲娱乐",卖断产权 龙洞步行街 一点点连锁店在经营 带租约 月收23000,86万,https://gz.shop.fang.com/shou/3_241903156.html,精装修,,"113.366650,23.194679",广州
4.00米,第1层(共1层),,15㎡,4.00米,"越秀,北京路,北京路步行街",北京路322号附近,北京路步行街,5.00米,2019/9/4 16:29:47,30.00元/㎡·月,其他,否,,急售 越秀北京路步行街 一线临街 餐饮铺位 月租4.5万 产,25万,https://gz.shop.fang.com/shou/3_241998042.html,精装修,,"113.269225,23.119908",广州
7.00米,第1层(共5层),,18㎡,8.00米,"越秀,东川路,中华广场",越秀区中山三路33号,中华广场,6.00米,2019/9/3 22:25:34,0.00元/㎡·月,其他,否,,新收 中华广场 7字位主干道小吃店 带租17800/月 产权,54万,https://gz.shop.fang.com/shou/3_241978819.html,精装修,,"113.282671,23.125676",广州
3.50米,第1层(共4层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",60㎡,5.00米,"天河,东圃,东圃大马路",天河区东圃大马路,东圃大马路,12.00米,2019/8/30 15:25:21,10.00元/㎡·月,商业街商铺,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",一线商业步行街临街产权 人流量大街铺 车水马龙人流旺 带租,82万,https://gz.shop.fang.com/shou/3_241860182.html,精装修,,"113.403386,23.121678",广州
5.50米,第1层(共1层),"网络,暖气,停车位,客梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",30㎡,10.00米,"海珠,东晓南,东晓南路",海珠东晓南路,东晓南路,3.00米,2019/8/30 22:50:32,0.00元/㎡·月,住宅底商,否,百货超市,急售 海珠东晓南路 收租16000 产权清晰无纠纷 红本在手,62万,https://gz.shop.fang.com/shou/3_241873666.html,精装修,,"113.292090,23.073100",广州
5.50米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",16㎡,10.00米,"越秀,解放北,白马服装市场",站南路16号,白马服装市场,1.60米,2019/9/3 12:15:22,0.00元/㎡·月,住宅底商,否,百货超市,一铺养三代 代代高富帅产权出售 白马服装城 客流量 租1.2,22.5万,https://gz.shop.fang.com/shou/3_241958994.html,精装修,,"113.253709,23.146566",广州
5.50米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,燃气",38㎡,10.00米,"南沙,金洲,越秀滨海隽城商业广场",金洲地铁站B出口,越秀滨海隽城商业广场,3.80米,2019/9/3 11:42:48,0.00元/㎡·月,商业街商铺,否,百货超市,金沙洲哋铁站旁 复式店面 带租出售月收11200/月 日式料,63万,https://gz.shop.fang.com/shou/3_241958030.html,毛坯,,"113.535224,22.792554",广州
7.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",16㎡,8.00米,"番禺,市桥北,易发商业街",桥繁华路易发街,易发商业街,6.00米,2019/8/23 13:43:26,10.00元/㎡·月,临街门面,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",急售 易发街 主通道位置 带12000租约 总价32万买断独立产权！,32万,https://gz.shop.fang.com/shou/3_241669217.html,精装修,,"113.361443,22.941187",广州
7.00米,第1层(共1层),"暖气,上水",16㎡,8.00米,"从化,街口中心区,建设路小区(从化)",从化街口建设路,建设路小区(从化),6.00米,2019/8/28 19:16:41,5.00元/㎡·月,住宅底商,是,百货超市,新收 ！业主急售从化新世纪广场 人气旺 带租约7000/月。,21万,https://gz.shop.fang.com/shou/3_241810638.html,简装修,,"113.589779,23.542914",广州
6.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,燃气",21㎡,4.00米,"越秀,解放北,白马服装市场",站南路16号,白马服装市场,5.00米,2019/8/24 21:37:52,10.00元/㎡·月,商业街商铺,是,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",新收 白马服装批发市场旁 主通道奶茶店 带租16000/月 产权清晰,65万,https://gz.shop.fang.com/shou/3_241711734.html,精装修,,"113.253709,23.146566",广州
5.00米,第1层(共1层),"网络,暖气,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",24㎡,4.00米,"荔湾,西关,力迅·上下九·西门町",下九路37至55号,力迅·上下九·西门町,5.00米,2019/8/18 21:13:22,0.00元/㎡·月,商业街商铺,是,"酒店宾馆,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",急售上下九 周黑鸭 18000 带租约 产权清晰 独一家 临街铺位,63万,https://gz.shop.fang.com/shou/3_241543278.html,精装修,,"113.247434,23.114488",广州
4.00米,第1层(共1层),,18㎡,4.00米,"越秀区,北京路,北京路小区",北京路,北京路小区,5.00米,2019/8/26 15:45:42,12.00元/㎡·月,其他,否,,北京路临街喜茶 业主急售产权红本过户 可按揭,31万,https://gz.shop.fang.com/shou/3_241751271.html,简装修,,"113.270192,23.119352",广州
7.00米,第1层(共1层),,32㎡,4.00米,"荔湾,西关,力迅·上下九·西门町",下九路37至55号,力迅·上下九·西门町,8.00米,2019/8/26 16:12:32,15.00元/㎡·月,其他,否,,上下九 临街底商 月租16000 带租约 即买即收租,58万,https://gz.shop.fang.com/shou/3_241752219.html,精装修,,"113.247434,23.114488",广州
5.50米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",15㎡,10.00米,"增城,荔城,增城万达广场",增城大道69号,增城万达广场,1.50米,2019/8/29 18:17:26,0.00元/㎡·月,住宅底商,否,百货超市,急售增城万达广场靓铺 总价21万买断产权 带租约13000,21.6万,https://gz.shop.fang.com/shou/3_241837742.html,精装修,,"113.815277,23.276029",广州
5.00米,第1层(共1层),,54㎡,9.00米,"天河,珠江新城东,花城汇",天河区珠江新城花城汇广场,花城汇,6.00米,2019/7/31 19:14:46,60.00元/㎡·月,其他,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其它",小输出大进账花城汇餐饮铺租金30000总价60万,60万,https://gz.shop.fang.com/shou/3_241026625.html,毛坯,,"113.325057,23.126164",广州
4.00米,第1层(共1层),"网络,暖气,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",21㎡,4.20米,"越秀,北京路,北京路步行街",北京路322号附近,北京路步行街,5.00米,2019/8/13 21:16:13,10.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,服饰鞋包,美容美发,餐饮美食,休闲娱乐",急售北京路步行街街铺 带租约22000 产权清晰 无任何纠纷,86万,https://gz.shop.fang.com/shou/3_241403427.html,简装修,,"113.269225,23.119908",广州
7.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",21㎡,8.00米,"天河,员村二横路,员村二横路步行街",天河区员村二横路,员村二横路步行街,6.00米,2019/8/2 19:56:36,12.00元/㎡·月,临街门面,否,"餐饮美食,服饰鞋包,美容美发,百货超市",急售！员村地铁口 一线临街靓铺 佳麦饼店 收租13000/月 产权清晰,28.3万,https://gz.shop.fang.com/shou/3_241090747.html,精装修,,"113.362304,23.120603",广州
